NOC Major Group,NOC Minor Group,NOC Title,Economic region code,Economic region name,Minimum wage,Median wage,Maximum wage
15,1525,Dispatchers,3595,Northwest,16.0,28.03,40.0
15,1526,Transportation route and crew schedulers,3510,Ottawa,,,
15,1526,Transportation route and crew schedulers,3515,Kingston--Pembroke,,,
15,1526,Transportation route and crew schedulers,3520,Muskoka--Kawarthas,,,
15,1526,Transportation route and crew schedulers,3530,Toronto,17.5,24.04,33.65
15,1526,Transportation route and crew schedulers,3540,Kitchener--Waterloo--Barrie,17.5,24.04,33.65
15,1526,Transportation route and crew schedulers,3550,Hamilton--Niagara Peninsula,17.5,24.04,33.65
15,1526,Transportation route and crew schedulers,3560,London,,,
15,1526,Transportation route and crew schedulers,3570,Windsor--Sarnia,,,
15,1526,Transportation route and crew schedulers,3580,Stratford--Bruce Peninsula,17.5,24.04,33.65
15,1526,Transportation route and crew schedulers,3590,Northeast,,,
15,1526,Transportation route and crew schedulers,3595,Northwest,,,
21,2111,Physicists and astronomers,3510,Ottawa,,,
21,2111,Physicists and astronomers,3515,Kingston--Pembroke,,,
21,2111,Physicists and astronomers,3520,Muskoka--Kawarthas,,,
21,2111,Physicists and astronomers,3530,Toronto,,,
21,2111,Physicists and astronomers,3540,Kitchener--Waterloo--Barrie,,,
21,2111,Physicists and astronomers,3550,Hamilton--Niagara Peninsula,,,
21,2111,Physicists and astronomers,3560,London,,,
21,2111,Physicists and astronomers,3570,Windsor--Sarnia,,,
21,2111,Physicists and astronomers,3580,Stratford--Bruce Peninsula,,,
21,2111,Physicists and astronomers,3590,Northeast,,,
21,2111,Physicists and astronomers,3595,Northwest,,,
21,2112,Chemists,3510,Ottawa,,,
21,2112,Chemists,3515,Kingston--Pembroke,,,
21,2112,Chemists,3520,Muskoka--Kawarthas,,,
21,2112,Chemists,3530,Toronto,19.23,30.77,53.85
21,2112,Chemists,3540,Kitchener--Waterloo--Barrie,20.81,35.9,60.0
21,2112,Chemists,3550,Hamilton--Niagara Peninsula,20.81,35.9,60.0
21,2112,Chemists,3560,London,20.81,35.9,60.0
21,2112,Chemists,3570,Windsor--Sarnia,20.81,35.9,60.0
21,2112,Chemists,3580,Stratford--Bruce Peninsula,,,
21,2112,Chemists,3590,Northeast,,,
21,2112,Chemists,3595,Northwest,,,
21,2113,Geoscientists and oceanographers,3510,Ottawa,30.77,44.62,64.1
21,2113,Geoscientists and oceanographers,3515,Kingston--Pembroke,30.77,44.62,64.1
21,2113,Geoscientists and oceanographers,3520,Muskoka--Kawarthas,,,
21,2113,Geoscientists and oceanographers,3530,Toronto,30.77,44.62,64.1
21,2113,Geoscientists and oceanographers,3540,Kitchener--Waterloo--Barrie,,,
21,2113,Geoscientists and oceanographers,3550,Hamilton--Niagara Peninsula,30.77,44.62,64.1
21,2113,Geoscientists and oceanographers,3560,London,,,
21,2113,Geoscientists and oceanographers,3570,Windsor--Sarnia,,,
21,2113,Geoscientists and oceanographers,3580,Stratford--Bruce Peninsula,,,
21,2113,Geoscientists and oceanographers,3590,Northeast,30.77,44.62,64.1
21,2113,Geoscientists and oceanographers,3595,Northwest,,,
21,2114,Meteorologists and climatologists,3510,Ottawa,,,
21,2114,Meteorologists and climatologists,3515,Kingston--Pembroke,,,
21,2114,Meteorologists and climatologists,3520,Muskoka--Kawarthas,,,
21,2114,Meteorologists and climatologists,3530,Toronto,,,
21,2114,Meteorologists and climatologists,3540,Kitchener--Waterloo--Barrie,,,
21,2114,Meteorologists and climatologists,3550,Hamilton--Niagara Peninsula,,,
21,2114,Meteorologists and climatologists,3560,London,,,
21,2114,Meteorologists and climatologists,3570,Windsor--Sarnia,,,
21,2114,Meteorologists and climatologists,3580,Stratford--Bruce Peninsula,,,
21,2114,Meteorologists and climatologists,3590,Northeast,,,
21,2114,Meteorologists and climatologists,3595,Northwest,,,
21,2115,Other professional occupations in physical sciences,3510,Ottawa,,,
21,2115,Other professional occupations in physical sciences,3515,Kingston--Pembroke,,,
21,2115,Other professional occupations in physical sciences,3520,Muskoka--Kawarthas,,,
21,2115,Other professional occupations in physical sciences,3530,Toronto,40.87,48.29,73.85
21,2115,Other professional occupations in physical sciences,3540,Kitchener--Waterloo--Barrie,,,
21,2115,Other professional occupations in physical sciences,3550,Hamilton--Niagara Peninsula,40.87,48.29,73.85
21,2115,Other professional occupations in physical sciences,3560,London,,,
21,2115,Other professional occupations in physical sciences,3570,Windsor--Sarnia,,,
21,2115,Other professional occupations in physical sciences,3580,Stratford--Bruce Peninsula,,,
21,2115,Other professional occupations in physical sciences,3590,Northeast,,,
21,2115,Other professional occupations in physical sciences,3595,Northwest,,,
21,2121,Biologists and related scientists,3510,Ottawa,26.71,47.23,61.54
21,2121,Biologists and related scientists,3515,Kingston--Pembroke,,,
21,2121,Biologists and related scientists,3520,Muskoka--Kawarthas,26.44,38.46,60.0
21,2121,Biologists and related scientists,3530,Toronto,30.26,38.46,52.3
21,2121,Biologists and related scientists,3540,Kitchener--Waterloo--Barrie,25.96,35.49,49.04
21,2121,Biologists and related scientists,3550,Hamilton--Niagara Peninsula,26.44,38.46,60.0
21,2121,Biologists and related scientists,3560,London,26.44,38.46,60.0
21,2121,Biologists and related scientists,3570,Windsor--Sarnia,,,
21,2121,Biologists and related scientists,3580,Stratford--Bruce Peninsula,,,
21,2121,Biologists and related scientists,3590,Northeast,26.44,38.46,60.0
21,2121,Biologists and related scientists,3595,Northwest,26.44,38.46,60.0
21,2122,Forestry professionals,3510,Ottawa,,,
21,2122,Forestry professionals,3515,Kingston--Pembroke,,,
21,2122,Forestry professionals,3520,Muskoka--Kawarthas,,,
21,2122,Forestry professionals,3530,Toronto,,,
21,2122,Forestry professionals,3540,Kitchener--Waterloo--Barrie,,,
21,2122,Forestry professionals,3550,Hamilton--Niagara Peninsula,,,
21,2122,Forestry professionals,3560,London,,,
21,2122,Forestry professionals,3570,Windsor--Sarnia,,,
21,2122,Forestry professionals,3580,Stratford--Bruce Peninsula,,,
21,2122,Forestry professionals,3590,Northeast,25.0,39.84,50.77
21,2122,Forestry professionals,3595,Northwest,25.0,39.84,50.77
21,2123,"Agricultural representatives, consultants and specialists",3510,Ottawa,,,
21,2123,"Agricultural representatives, consultants and specialists",3515,Kingston--Pembroke,,,
21,2123,"Agricultural representatives, consultants and specialists",3520,Muskoka--Kawarthas,,,
21,2123,"Agricultural representatives, consultants and specialists",3530,Toronto,,,
21,2123,"Agricultural representatives, consultants and specialists",3540,Kitchener--Waterloo--Barrie,,,
21,2123,"Agricultural representatives, consultants and specialists",3550,Hamilton--Niagara Peninsula,,,
21,2123,"Agricultural representatives, consultants and specialists",3560,London,,,
21,2123,"Agricultural representatives, consultants and specialists",3570,Windsor--Sarnia,,,
21,2123,"Agricultural representatives, consultants and specialists",3580,Stratford--Bruce Peninsula,,,
21,2123,"Agricultural representatives, consultants and specialists",3590,Northeast,,,
21,2123,"Agricultural representatives, consultants and specialists",3595,Northwest,,,
21,2131,Civil engineers,3510,Ottawa,26.0,45.64,57.53
21,2131,Civil engineers,3515,Kingston--Pembroke,21.76,40.0,55.29
21,2131,Civil engineers,3520,Muskoka--Kawarthas,24.04,39.18,60.0
21,2131,Civil engineers,3530,Toronto,24.04,37.44,61.27
21,2131,Civil engineers,3540,Kitchener--Waterloo--Barrie,24.04,39.18,60.0
21,2131,Civil engineers,3550,Hamilton--Niagara Peninsula,24.04,39.18,60.0
21,2131,Civil engineers,3560,London,24.04,39.18,60.0
21,2131,Civil engineers,3570,Windsor--Sarnia,26.44,38.46,57.09
21,2131,Civil engineers,3580,Stratford--Bruce Peninsula,24.04,39.18,60.0
21,2131,Civil engineers,3590,Northeast,27.64,43.39,56.0
21,2131,Civil engineers,3595,Northwest,24.04,39.18,60.0
21,2132,Mechanical engineers,3510,Ottawa,27.0,41.83,56.41
21,2132,Mechanical engineers,3515,Kingston--Pembroke,23.0,47.03,61.15
21,2132,Mechanical engineers,3520,Muskoka--Kawarthas,27.0,41.83,56.41
21,2132,Mechanical engineers,3530,Toronto,26.67,42.31,57.69
21,2132,Mechanical engineers,3540,Kitchener--Waterloo--Barrie,30.0,36.92,48.08
21,2132,Mechanical engineers,3550,Hamilton--Niagara Peninsula,27.0,41.83,56.41
21,2132,Mechanical engineers,3560,London,27.0,41.83,56.41
21,2132,Mechanical engineers,3570,Windsor--Sarnia,28.85,40.6,57.69
21,2132,Mechanical engineers,3580,Stratford--Bruce Peninsula,,,
21,2132,Mechanical engineers,3590,Northeast,27.0,41.83,56.41
21,2132,Mechanical engineers,3595,Northwest,27.0,41.83,56.41
21,2133,Electrical and electronics engineers,3510,Ottawa,22.0,50.0,76.92
21,2133,Electrical and electronics engineers,3515,Kingston--Pembroke,27.1,41.5,67.3
21,2133,Electrical and electronics engineers,3520,Muskoka--Kawarthas,27.1,41.5,67.3
21,2133,Electrical and electronics engineers,3530,Toronto,25.0,40.0,66.15
21,2133,Electrical and electronics engineers,3540,Kitchener--Waterloo--Barrie,27.1,41.5,67.3
21,2133,Electrical and electronics engineers,3550,Hamilton--Niagara Peninsula,33.17,45.0,68.0
21,2133,Electrical and electronics engineers,3560,London,,,
21,2133,Electrical and electronics engineers,3570,Windsor--Sarnia,,,
21,2133,Electrical and electronics engineers,3580,Stratford--Bruce Peninsula,,,
21,2133,Electrical and electronics engineers,3590,Northeast,27.1,41.5,67.3
21,2133,Electrical and electronics engineers,3595,Northwest,27.1,41.5,67.3
21,2134,Chemical engineers,3510,Ottawa,21.63,41.03,82.1
21,2134,Chemical engineers,3515,Kingston--Pembroke,21.63,41.03,82.1
21,2134,Chemical engineers,3520,Muskoka--Kawarthas,,,
21,2134,Chemical engineers,3530,Toronto,21.63,41.03,82.1
21,2134,Chemical engineers,3540,Kitchener--Waterloo--Barrie,21.63,41.03,82.1
21,2134,Chemical engineers,3550,Hamilton--Niagara Peninsula,21.63,41.03,82.1
21,2134,Chemical engineers,3560,London,21.63,41.03,82.1
21,2134,Chemical engineers,3570,Windsor--Sarnia,,,
21,2134,Chemical engineers,3580,Stratford--Bruce Peninsula,,,
21,2134,Chemical engineers,3590,Northeast,,,
21,2134,Chemical engineers,3595,Northwest,,,
21,2141,Industrial and manufacturing engineers,3510,Ottawa,23.0,40.87,59.46
21,2141,Industrial and manufacturing engineers,3515,Kingston--Pembroke,23.0,40.87,59.46
21,2141,Industrial and manufacturing engineers,3520,Muskoka--Kawarthas,23.0,40.87,59.46
21,2141,Industrial and manufacturing engineers,3530,Toronto,23.0,40.87,59.46
21,2141,Industrial and manufacturing engineers,3540,Kitchener--Waterloo--Barrie,23.0,40.87,59.46
21,2141,Industrial and manufacturing engineers,3550,Hamilton--Niagara Peninsula,23.0,40.87,59.46
21,2141,Industrial and manufacturing engineers,3560,London,23.0,40.87,59.46
21,2141,Industrial and manufacturing engineers,3570,Windsor--Sarnia,,,
21,2141,Industrial and manufacturing engineers,3580,Stratford--Bruce Peninsula,23.0,40.87,59.46
21,2141,Industrial and manufacturing engineers,3590,Northeast,23.0,40.87,59.46
21,2141,Industrial and manufacturing engineers,3595,Northwest,,,
21,2142,Metallurgical and materials engineers,3510,Ottawa,,,
21,2142,Metallurgical and materials engineers,3515,Kingston--Pembroke,,,
21,2142,Metallurgical and materials engineers,3520,Muskoka--Kawarthas,,,
21,2142,Metallurgical and materials engineers,3530,Toronto,,,
21,2142,Metallurgical and materials engineers,3540,Kitchener--Waterloo--Barrie,,,
21,2142,Metallurgical and materials engineers,3550,Hamilton--Niagara Peninsula,,,
21,2142,Metallurgical and materials engineers,3560,London,,,
21,2142,Metallurgical and materials engineers,3570,Windsor--Sarnia,,,
21,2142,Metallurgical and materials engineers,3580,Stratford--Bruce Peninsula,,,
21,2142,Metallurgical and materials engineers,3590,Northeast,,,
21,2142,Metallurgical and materials engineers,3595,Northwest,,,
21,2143,Mining engineers,3510,Ottawa,,,
21,2143,Mining engineers,3515,Kingston--Pembroke,,,
21,2143,Mining engineers,3520,Muskoka--Kawarthas,,,
21,2143,Mining engineers,3530,Toronto,27.47,42.31,67.31
21,2143,Mining engineers,3540,Kitchener--Waterloo--Barrie,,,
21,2143,Mining engineers,3550,Hamilton--Niagara Peninsula,,,
21,2143,Mining engineers,3560,London,,,
21,2143,Mining engineers,3570,Windsor--Sarnia,,,
21,2143,Mining engineers,3580,Stratford--Bruce Peninsula,,,
21,2143,Mining engineers,3590,Northeast,27.47,42.31,67.31
21,2143,Mining engineers,3595,Northwest,,,
21,2144,Geological engineers,3510,Ottawa,,,
21,2144,Geological engineers,3515,Kingston--Pembroke,,,
21,2144,Geological engineers,3520,Muskoka--Kawarthas,,,
21,2144,Geological engineers,3530,Toronto,24.95,42.61,98.51
21,2144,Geological engineers,3540,Kitchener--Waterloo--Barrie,,,
21,2144,Geological engineers,3550,Hamilton--Niagara Peninsula,,,
21,2144,Geological engineers,3560,London,,,
21,2144,Geological engineers,3570,Windsor--Sarnia,,,
21,2144,Geological engineers,3580,Stratford--Bruce Peninsula,,,
21,2144,Geological engineers,3590,Northeast,,,
21,2144,Geological engineers,3595,Northwest,,,
21,2145,Petroleum engineers,3510,Ottawa,,,
21,2145,Petroleum engineers,3515,Kingston--Pembroke,,,
21,2145,Petroleum engineers,3520,Muskoka--Kawarthas,,,
21,2145,Petroleum engineers,3530,Toronto,,,
21,2145,Petroleum engineers,3540,Kitchener--Waterloo--Barrie,,,
21,2145,Petroleum engineers,3550,Hamilton--Niagara Peninsula,,,
21,2145,Petroleum engineers,3560,London,,,
21,2145,Petroleum engineers,3570,Windsor--Sarnia,,,
21,2145,Petroleum engineers,3580,Stratford--Bruce Peninsula,,,
21,2145,Petroleum engineers,3590,Northeast,,,
21,2145,Petroleum engineers,3595,Northwest,,,
21,2146,Aerospace engineers,3510,Ottawa,,,
21,2146,Aerospace engineers,3515,Kingston--Pembroke,,,
21,2146,Aerospace engineers,3520,Muskoka--Kawarthas,,,
21,2146,Aerospace engineers,3530,Toronto,27.55,45.67,72.12
21,2146,Aerospace engineers,3540,Kitchener--Waterloo--Barrie,,,
21,2146,Aerospace engineers,3550,Hamilton--Niagara Peninsula,27.55,45.67,72.12
21,2146,Aerospace engineers,3560,London,,,
21,2146,Aerospace engineers,3570,Windsor--Sarnia,,,
21,2146,Aerospace engineers,3580,Stratford--Bruce Peninsula,,,
21,2146,Aerospace engineers,3590,Northeast,,,
21,2146,Aerospace engineers,3595,Northwest,,,
21,2147,Computer engineers (except software engineers and designers),3510,Ottawa,35.9,51.28,72.12
21,2147,Computer engineers (except software engineers and designers),3515,Kingston--Pembroke,,,
21,2147,Computer engineers (except software engineers and designers),3520,Muskoka--Kawarthas,,,
21,2147,Computer engineers (except software engineers and designers),3530,Toronto,24.0,44.1,67.02
21,2147,Computer engineers (except software engineers and designers),3540,Kitchener--Waterloo--Barrie,25.0,46.43,72.12
21,2147,Computer engineers (except software engineers and designers),3550,Hamilton--Niagara Peninsula,25.0,46.43,72.12
21,2147,Computer engineers (except software engineers and designers),3560,London,,,
21,2147,Computer engineers (except software engineers and designers),3570,Windsor--Sarnia,25.0,46.43,72.12
21,2147,Computer engineers (except software engineers and designers),3580,Stratford--Bruce Peninsula,,,
21,2147,Computer engineers (except software engineers and designers),3590,Northeast,,,
21,2147,Computer engineers (except software engineers and designers),3595,Northwest,,,
21,2148,"Other professional engineers, n.e.c.",3510,Ottawa,,,
21,2148,"Other professional engineers, n.e.c.",3515,Kingston--Pembroke,,,
21,2148,"Other professional engineers, n.e.c.",3520,Muskoka--Kawarthas,,,
21,2148,"Other professional engineers, n.e.c.",3530,Toronto,23.08,38.46,64.1
21,2148,"Other professional engineers, n.e.c.",3540,Kitchener--Waterloo--Barrie,24.04,38.46,71.79
21,2148,"Other professional engineers, n.e.c.",3550,Hamilton--Niagara Peninsula,24.04,38.46,71.79
21,2148,"Other professional engineers, n.e.c.",3560,London,,,
21,2148,"Other professional engineers, n.e.c.",3570,Windsor--Sarnia,,,
21,2148,"Other professional engineers, n.e.c.",3580,Stratford--Bruce Peninsula,,,
21,2148,"Other professional engineers, n.e.c.",3590,Northeast,23.49,33.65,64.9
21,2148,"Other professional engineers, n.e.c.",3595,Northwest,,,
21,2151,Architects,3510,Ottawa,,,
21,2151,Architects,3515,Kingston--Pembroke,,,
21,2151,Architects,3520,Muskoka--Kawarthas,,,
21,2151,Architects,3530,Toronto,26.44,37.18,57.69
21,2151,Architects,3540,Kitchener--Waterloo--Barrie,,,
21,2151,Architects,3550,Hamilton--Niagara Peninsula,26.44,37.95,57.69
21,2151,Architects,3560,London,26.44,37.95,57.69
21,2151,Architects,3570,Windsor--Sarnia,,,
21,2151,Architects,3580,Stratford--Bruce Peninsula,,,
21,2151,Architects,3590,Northeast,26.44,37.95,57.69
21,2151,Architects,3595,Northwest,,,
21,2152,Landscape architects,3510,Ottawa,,,
21,2152,Landscape architects,3515,Kingston--Pembroke,,,
21,2152,Landscape architects,3520,Muskoka--Kawarthas,,,
21,2152,Landscape architects,3530,Toronto,14.35,36.21,61.66
21,2152,Landscape architects,3540,Kitchener--Waterloo--Barrie,,,
21,2152,Landscape architects,3550,Hamilton--Niagara Peninsula,,,
21,2152,Landscape architects,3560,London,,,
21,2152,Landscape architects,3570,Windsor--Sarnia,,,
21,2152,Landscape architects,3580,Stratford--Bruce Peninsula,,,
21,2152,Landscape architects,3590,Northeast,,,
21,2152,Landscape architects,3595,Northwest,,,
21,2153,Urban and land use planners,3510,Ottawa,20.51,46.15,59.0
21,2153,Urban and land use planners,3515,Kingston--Pembroke,,,
21,2153,Urban and land use planners,3520,Muskoka--Kawarthas,20.51,46.15,59.0
21,2153,Urban and land use planners,3530,Toronto,20.51,46.15,59.0
21,2153,Urban and land use planners,3540,Kitchener--Waterloo--Barrie,20.51,46.15,59.0
21,2153,Urban and land use planners,3550,Hamilton--Niagara Peninsula,20.51,46.15,59.0
21,2153,Urban and land use planners,3560,London,20.51,46.15,59.0
